"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 11 09:27:04 GMT 2024","Sat May 11 09:27:14 GMT 2024","9494","chromium","","QA Automation > Our Story","","","Click on read full article of fourth business card",""
"passed","Sat May 11 09:23:34 GMT 2024","Sat May 11 09:23:38 GMT 2024","4848","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Sat May 11 09:23:00 GMT 2024","Sat May 11 09:23:03 GMT 2024","3863","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Sat May 11 09:25:38 GMT 2024","Sat May 11 09:25:41 GMT 2024","3409","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Sat May 11 09:24:44 GMT 2024","Sat May 11 09:24:48 GMT 2024","4682","chromium","","QA Automation > MoneySign Guide Page","","","To launch Moneysign page and assert title",""
"passed","Sat May 11 09:23:20 GMT 2024","Sat May 11 09:23:23 GMT 2024","3043","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Sat May 11 09:22:45 GMT 2024","Sat May 11 09:22:48 GMT 2024","3835","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Sat May 11 09:24:04 GMT 2024","Sat May 11 09:24:09 GMT 2024","4943","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Sat May 11 09:30:43 GMT 2024","Sat May 11 09:30:51 GMT 2024","8456","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance landing page and check for the overall functionality",""
"passed","Sat May 11 09:31:09 GMT 2024","Sat May 11 09:31:14 GMT 2024","4981","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Credit Card detail page and check for the overall functionality",""
"passed","Sat May 11 09:26:35 GMT 2024","Sat May 11 09:26:44 GMT 2024","8343","chromium","","QA Automation > Our Story","","","Go Helping you achieve financial well-being section and click on expansion and collapse tile",""
"passed","Sat May 11 09:25:31 GMT 2024","Sat May 11 09:25:38 GMT 2024","6703","chromium","","QA Automation > MoneySign Guide Page","","","Click on the Read More present on the MoneySign Page",""
"passed","Sat May 11 09:29:21 GMT 2024","Sat May 11 09:29:25 GMT 2024","4211","chromium","","QA Automation > Become a QFA","","","Fill in full name and press tab button to switch the tab",""
"passed","Sat May 11 09:28:45 GMT 2024","Sat May 11 09:28:50 GMT 2024","5312","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourteenth category",""
"passed","Sat May 11 09:24:18 GMT 2024","Sat May 11 09:24:23 GMT 2024","5281","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Health Insurance and assert response",""
"passed","Sat May 11 09:26:11 GMT 2024","Sat May 11 09:26:17 GMT 2024","5795","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Sat May 11 09:28:29 GMT 2024","Sat May 11 09:28:34 GMT 2024","5292","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eleventh category",""
"passed","Sat May 11 09:24:34 GMT 2024","Sat May 11 09:24:39 GMT 2024","5384","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Crypto and assert response",""
