"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 02 09:50:57 GMT 2024","Tue Apr 02 09:51:00 GMT 2024","2881","chromium","","QA Automation > Homepage","","","Go to home page and assert response",""
"passed","Tue Apr 02 09:51:16 GMT 2024","Tue Apr 02 09:51:20 GMT 2024","3856","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue Apr 02 09:51:10 GMT 2024","Tue Apr 02 09:51:13 GMT 2024","2741","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Tue Apr 02 09:52:02 GMT 2024","Tue Apr 02 09:52:08 GMT 2024","6514","chromium","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response and close the card",""
"passed","Tue Apr 02 09:51:00 GMT 2024","Tue Apr 02 09:51:04 GMT 2024","3630","chromium","","QA Automation > Homepage","","","Click on download the App on Home Page",""
"passed","Tue Apr 02 09:53:34 GMT 2024","Tue Apr 02 09:53:40 GMT 2024","5574","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Tue Apr 02 09:51:27 GMT 2024","Tue Apr 02 09:51:32 GMT 2024","4728","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section",""
"passed","Tue Apr 02 09:52:28 GMT 2024","Tue Apr 02 09:52:35 GMT 2024","6653","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response and close the card",""
"passed","Tue Apr 02 09:52:08 GMT 2024","Tue Apr 02 09:52:15 GMT 2024","6655","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response and close the card",""
"passed","Tue Apr 02 09:53:23 GMT 2024","Tue Apr 02 09:53:29 GMT 2024","5326","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Tue Apr 02 09:53:00 GMT 2024","Tue Apr 02 09:53:03 GMT 2024","3371","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Tue Apr 02 09:53:29 GMT 2024","Tue Apr 02 09:53:34 GMT 2024","5694","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Tue Apr 02 09:51:04 GMT 2024","Tue Apr 02 09:51:07 GMT 2024","2962","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Tue Apr 02 09:52:35 GMT 2024","Tue Apr 02 09:52:42 GMT 2024","7077","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for next button in 8 MS profile section",""
"passed","Tue Apr 02 09:51:41 GMT 2024","Tue Apr 02 09:51:48 GMT 2024","6669","chromium","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Tue Apr 02 09:52:49 GMT 2024","Tue Apr 02 09:52:55 GMT 2024","5823","chromium","","QA Automation > MoneySign Guide Page","","","Scroll down and click on download the app section",""
"passed","Tue Apr 02 09:51:23 GMT 2024","Tue Apr 02 09:51:27 GMT 2024","4518","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section",""
"passed","Tue Apr 02 09:51:07 GMT 2024","Tue Apr 02 09:51:10 GMT 2024","3612","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue Apr 02 09:51:48 GMT 2024","Tue Apr 02 09:51:55 GMT 2024","6659","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response and close the card",""
"passed","Tue Apr 02 09:53:18 GMT 2024","Tue Apr 02 09:53:23 GMT 2024","5494","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Tue Apr 02 09:51:37 GMT 2024","Tue Apr 02 09:51:41 GMT 2024","4781","chromium","","QA Automation > MoneySign Guide Page","","","To check the title of Moneysign page",""
"passed","Tue Apr 02 09:53:03 GMT 2024","Tue Apr 02 09:53:18 GMT 2024","14460","chromium","","QA Automation > Magazine Page","","","Go to Ask a QFA section, assert response and go back to the landing pagge",""
"passed","Tue Apr 02 09:52:42 GMT 2024","Tue Apr 02 09:52:49 GMT 2024","6948","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for previous button in 8 MS profile section",""
"passed","Tue Apr 02 09:52:55 GMT 2024","Tue Apr 02 09:53:00 GMT 2024","5351","chromium","","QA Automation > MoneySign Guide Page","","","Click on read more link",""
"passed","Tue Apr 02 09:51:32 GMT 2024","Tue Apr 02 09:51:37 GMT 2024","4787","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Tue Apr 02 09:51:20 GMT 2024","Tue Apr 02 09:51:23 GMT 2024","2678","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Tue Apr 02 09:51:13 GMT 2024","Tue Apr 02 09:51:16 GMT 2024","2954","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Tue Apr 02 09:52:15 GMT 2024","Tue Apr 02 09:52:21 GMT 2024","6483","chromium","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response and close the card",""
"passed","Tue Apr 02 09:51:55 GMT 2024","Tue Apr 02 09:52:02 GMT 2024","6887","chromium","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response and close the card",""
"passed","Tue Apr 02 09:52:21 GMT 2024","Tue Apr 02 09:52:28 GMT 2024","6877","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response and close the card",""
