"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 27 09:22:51 GMT 2024","Sat Apr 27 09:22:57 GMT 2024","6002","Google Pixel 4","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Sat Apr 27 09:20:43 GMT 2024","Sat Apr 27 09:20:48 GMT 2024","5139","chromium","","QA Automation > Calculator's Landing Page","","","To click on Insurance and assert response",""
"passed","Sat Apr 27 09:21:12 GMT 2024","Sat Apr 27 09:21:17 GMT 2024","4977","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Sat Apr 27 09:19:57 GMT 2024","Sat Apr 27 09:20:00 GMT 2024","3494","Google Pixel 4","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Sat Apr 27 09:21:09 GMT 2024","Sat Apr 27 09:21:12 GMT 2024","3336","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check the title on Scoring and Ranking Landing Page",""
"passed","Sat Apr 27 09:19:53 GMT 2024","Sat Apr 27 09:19:57 GMT 2024","3441","Google Pixel 4","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Sat Apr 27 09:21:51 GMT 2024","Sat Apr 27 09:21:56 GMT 2024","4581","chromium","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response, and then close the card",""
"passed","Sat Apr 27 09:19:43 GMT 2024","Sat Apr 27 09:19:46 GMT 2024","3456","Google Pixel 4","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Sat Apr 27 09:19:46 GMT 2024","Sat Apr 27 09:19:50 GMT 2024","3452","Google Pixel 4","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Sat Apr 27 09:19:32 GMT 2024","Sat Apr 27 09:19:37 GMT 2024","5205","chromium","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Sat Apr 27 09:21:04 GMT 2024","Sat Apr 27 09:21:09 GMT 2024","4989","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Sat Apr 27 09:22:40 GMT 2024","Sat Apr 27 09:22:46 GMT 2024","5815","Google Pixel 4","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Sat Apr 27 09:20:27 GMT 2024","Sat Apr 27 09:20:33 GMT 2024","5763","chromium","","QA Automation > Calculator's Landing Page","","","To click on Old Vs New Calculator and assert response",""
"passed","Sat Apr 27 09:22:34 GMT 2024","Sat Apr 27 09:22:37 GMT 2024","3774","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Sat Apr 27 09:20:33 GMT 2024","Sat Apr 27 09:20:39 GMT 2024","5519","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Sat Apr 27 09:22:56 GMT 2024","Sat Apr 27 09:23:02 GMT 2024","5907","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Sat Apr 27 09:21:45 GMT 2024","Sat Apr 27 09:21:50 GMT 2024","4410","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Sat Apr 27 09:21:54 GMT 2024","Sat Apr 27 09:21:59 GMT 2024","4569","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response, and then close the card",""
"passed","Sat Apr 27 09:22:22 GMT 2024","Sat Apr 27 09:22:27 GMT 2024","4583","chromium","","QA Automation > MoneySign Guide Page","","","Click on Download the App present on the MoneySign Page",""
"passed","Sat Apr 27 09:20:00 GMT 2024","Sat Apr 27 09:20:03 GMT 2024","3400","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Sat Apr 27 09:22:43 GMT 2024","Sat Apr 27 09:22:50 GMT 2024","6236","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Sat Apr 27 09:19:37 GMT 2024","Sat Apr 27 09:19:43 GMT 2024","5931","Google Pixel 4","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Sat Apr 27 09:23:25 GMT 2024","Sat Apr 27 09:23:30 GMT 2024","5444","chromium","","QA Automation > Our Story","","","Click on read full article of fourth business card",""
"passed","Sat Apr 27 09:20:03 GMT 2024","Sat Apr 27 09:20:09 GMT 2024","5497","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Sat Apr 27 09:22:12 GMT 2024","Sat Apr 27 09:22:18 GMT 2024","5477","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response, and then close the card",""
"passed","Sat Apr 27 09:20:49 GMT 2024","Sat Apr 27 09:20:54 GMT 2024","5522","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Sat Apr 27 09:19:49 GMT 2024","Sat Apr 27 09:19:53 GMT 2024","3445","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Sat Apr 27 09:21:33 GMT 2024","Sat Apr 27 09:21:38 GMT 2024","4545","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check if the expansion and collapse tile is functional and assert response",""
"passed","Sat Apr 27 09:20:54 GMT 2024","Sat Apr 27 09:21:00 GMT 2024","5213","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Loan Refinance and assert response",""
"passed","Sat Apr 27 09:23:03 GMT 2024","Sat Apr 27 09:23:06 GMT 2024","3094","Google Pixel 4","","QA Automation > Our Story","","","Go Our Story and assert title",""
"passed","Sat Apr 27 09:20:39 GMT 2024","Sat Apr 27 09:20:44 GMT 2024","5065","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Sat Apr 27 09:21:14 GMT 2024","Sat Apr 27 09:21:19 GMT 2024","5212","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Sat Apr 27 09:23:19 GMT 2024","Sat Apr 27 09:23:25 GMT 2024","5355","chromium","","QA Automation > Our Story","","","Click on read full article of third business card",""
"passed","Sat Apr 27 09:23:02 GMT 2024","Sat Apr 27 09:23:05 GMT 2024","3118","chromium","","QA Automation > Our Story","","","Go Our Story and assert title",""
"passed","Sat Apr 27 09:23:06 GMT 2024","Sat Apr 27 09:23:10 GMT 2024","3990","Google Pixel 4","","QA Automation > Our Story","","","Go Helping you achieve financial well-being section and click on expansion and collapse tile",""
"passed","Sat Apr 27 09:21:05 GMT 2024","Sat Apr 27 09:21:10 GMT 2024","5272","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
