"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 10 15:17:11 GMT 2024","Wed Apr 10 15:17:18 GMT 2024","7040","chromium","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response and close the card",""
"passed","Wed Apr 10 15:16:43 GMT 2024","Wed Apr 10 15:16:49 GMT 2024","5173","chromium","","QA Automation > Homepage","","","Go to home page and assert response",""
"passed","Wed Apr 10 15:17:59 GMT 2024","Wed Apr 10 15:18:06 GMT 2024","7103","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for previous button in 8 MS profile section",""
"passed","Wed Apr 10 15:17:18 GMT 2024","Wed Apr 10 15:17:25 GMT 2024","7035","chromium","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response and close the card",""
"passed","Wed Apr 10 15:17:38 GMT 2024","Wed Apr 10 15:17:45 GMT 2024","6759","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response and close the card",""
"passed","Wed Apr 10 15:18:12 GMT 2024","Wed Apr 10 15:18:17 GMT 2024","4983","chromium","","QA Automation > MoneySign Guide Page","","","Click on read more link",""
"passed","Wed Apr 10 15:18:20 GMT 2024","Wed Apr 10 15:18:36 GMT 2024","15319","chromium","","QA Automation > Magazine Page","","","Go to Ask a QFA section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 15:18:17 GMT 2024","Wed Apr 10 15:18:20 GMT 2024","3320","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Wed Apr 10 15:18:53 GMT 2024","Wed Apr 10 15:18:58 GMT 2024","5723","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 15:18:41 GMT 2024","Wed Apr 10 15:18:47 GMT 2024","5932","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 15:17:52 GMT 2024","Wed Apr 10 15:17:59 GMT 2024","7048","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for next button in 8 MS profile section",""
"passed","Wed Apr 10 15:16:57 GMT 2024","Wed Apr 10 15:17:04 GMT 2024","6830","chromium","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Wed Apr 10 15:17:25 GMT 2024","Wed Apr 10 15:17:32 GMT 2024","6837","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response and close the card",""
"passed","Wed Apr 10 15:18:47 GMT 2024","Wed Apr 10 15:18:53 GMT 2024","5515","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 15:17:32 GMT 2024","Wed Apr 10 15:17:38 GMT 2024","6888","chromium","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response and close the card",""
"passed","Wed Apr 10 15:18:06 GMT 2024","Wed Apr 10 15:18:12 GMT 2024","5818","chromium","","QA Automation > MoneySign Guide Page","","","Scroll down and click on download the app section",""
"passed","Wed Apr 10 15:18:36 GMT 2024","Wed Apr 10 15:18:41 GMT 2024","5698","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 15:16:49 GMT 2024","Wed Apr 10 15:16:52 GMT 2024","3692","chromium","","QA Automation > Homepage","","","Click on download the App on Home Page",""
"passed","Wed Apr 10 15:17:04 GMT 2024","Wed Apr 10 15:17:11 GMT 2024","6923","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response and close the card",""
"passed","Wed Apr 10 15:16:52 GMT 2024","Wed Apr 10 15:16:57 GMT 2024","4596","chromium","","QA Automation > MoneySign Guide Page","","","To check the title of Moneysign page",""
"passed","Wed Apr 10 15:17:45 GMT 2024","Wed Apr 10 15:17:52 GMT 2024","6809","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response and close the card",""
