"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 09:16:15 GMT 2024","Tue May 14 09:16:21 GMT 2024","5571","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance detail page and check for the overall functionality",""
"passed","Tue May 14 09:15:55 GMT 2024","Tue May 14 09:15:58 GMT 2024","3397","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Term Insurance Input page and check for the overall functionality",""
"passed","Tue May 14 09:09:50 GMT 2024","Tue May 14 09:09:56 GMT 2024","5596","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Credit Card and assert response",""
"passed","Tue May 14 09:14:18 GMT 2024","Tue May 14 09:14:23 GMT 2024","4687","chromium","","QA Automation > Blog Page","","","Click on Download the app and click on cancel button",""
"passed","Tue May 14 09:08:12 GMT 2024","Tue May 14 09:08:15 GMT 2024","3360","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue May 14 09:14:02 GMT 2024","Tue May 14 09:14:07 GMT 2024","5491","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on thirteenth category",""
"passed","Tue May 14 09:14:07 GMT 2024","Tue May 14 09:14:13 GMT 2024","5572","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourteenth category",""
"passed","Tue May 14 09:08:58 GMT 2024","Tue May 14 09:09:03 GMT 2024","5246","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Tue May 14 09:16:41 GMT 2024","Tue May 14 09:16:47 GMT 2024","5908","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Crypto landing page and check for the overall functionality",""
"passed","Tue May 14 09:09:30 GMT 2024","Tue May 14 09:09:35 GMT 2024","5258","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Tue May 14 09:12:56 GMT 2024","Tue May 14 09:13:02 GMT 2024","5492","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourth category",""
"passed","Tue May 14 09:10:47 GMT 2024","Tue May 14 09:10:52 GMT 2024","4403","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response, and then close the card",""
"passed","Tue May 14 09:10:02 GMT 2024","Tue May 14 09:10:07 GMT 2024","5834","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Crypto and assert response",""
"passed","Tue May 14 09:09:24 GMT 2024","Tue May 14 09:09:30 GMT 2024","5332","chromium","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Tue May 14 09:08:22 GMT 2024","Tue May 14 09:08:25 GMT 2024","3357","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue May 14 09:13:18 GMT 2024","Tue May 14 09:13:23 GMT 2024","5376","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eighth category",""
