"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 10 13:36:25 GMT 2024","Wed Apr 10 13:36:28 GMT 2024","2803","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Wed Apr 10 13:37:30 GMT 2024","Wed Apr 10 13:37:37 GMT 2024","6873","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response and close the card",""
"passed","Wed Apr 10 13:36:11 GMT 2024","Wed Apr 10 13:36:15 GMT 2024","3622","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Wed Apr 10 13:36:05 GMT 2024","Wed Apr 10 13:36:08 GMT 2024","2955","chromium","","QA Automation > Homepage","","","Go to home page and assert response",""
"passed","Wed Apr 10 13:37:58 GMT 2024","Wed Apr 10 13:38:04 GMT 2024","5782","chromium","","QA Automation > MoneySign Guide Page","","","Scroll down and click on download the app section",""
"passed","Wed Apr 10 13:38:39 GMT 2024","Wed Apr 10 13:38:44 GMT 2024","5699","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 13:38:33 GMT 2024","Wed Apr 10 13:38:39 GMT 2024","5364","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 13:38:10 GMT 2024","Wed Apr 10 13:38:13 GMT 2024","3633","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Wed Apr 10 13:36:49 GMT 2024","Wed Apr 10 13:36:56 GMT 2024","6684","chromium","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Wed Apr 10 13:36:28 GMT 2024","Wed Apr 10 13:36:31 GMT 2024","3551","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Wed Apr 10 13:36:40 GMT 2024","Wed Apr 10 13:36:45 GMT 2024","4712","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Wed Apr 10 13:38:44 GMT 2024","Wed Apr 10 13:38:50 GMT 2024","5608","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 13:37:23 GMT 2024","Wed Apr 10 13:37:30 GMT 2024","6830","chromium","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response and close the card",""
"passed","Wed Apr 10 13:38:04 GMT 2024","Wed Apr 10 13:38:10 GMT 2024","5647","chromium","","QA Automation > MoneySign Guide Page","","","Click on read more link",""
"passed","Wed Apr 10 13:37:44 GMT 2024","Wed Apr 10 13:37:51 GMT 2024","7050","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for next button in 8 MS profile section",""
"passed","Wed Apr 10 13:36:31 GMT 2024","Wed Apr 10 13:36:36 GMT 2024","4669","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section",""
"passed","Wed Apr 10 13:37:10 GMT 2024","Wed Apr 10 13:37:17 GMT 2024","6833","chromium","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response and close the card",""
"passed","Wed Apr 10 13:37:17 GMT 2024","Wed Apr 10 13:37:23 GMT 2024","6871","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response and close the card",""
"passed","Wed Apr 10 13:36:08 GMT 2024","Wed Apr 10 13:36:11 GMT 2024","3504","chromium","","QA Automation > Homepage","","","Click on download the App on Home Page",""
"passed","Wed Apr 10 13:36:36 GMT 2024","Wed Apr 10 13:36:40 GMT 2024","3839","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section",""
"passed","Wed Apr 10 13:38:13 GMT 2024","Wed Apr 10 13:38:28 GMT 2024","14348","chromium","","QA Automation > Magazine Page","","","Go to Ask a QFA section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 13:36:15 GMT 2024","Wed Apr 10 13:36:18 GMT 2024","2794","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Wed Apr 10 13:38:28 GMT 2024","Wed Apr 10 13:38:33 GMT 2024","5746","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Wed Apr 10 13:36:45 GMT 2024","Wed Apr 10 13:36:49 GMT 2024","4681","chromium","","QA Automation > MoneySign Guide Page","","","To check the title of Moneysign page",""
"passed","Wed Apr 10 13:37:03 GMT 2024","Wed Apr 10 13:37:10 GMT 2024","6895","chromium","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response and close the card",""
"passed","Wed Apr 10 13:36:18 GMT 2024","Wed Apr 10 13:36:22 GMT 2024","3728","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Wed Apr 10 13:37:37 GMT 2024","Wed Apr 10 13:37:44 GMT 2024","6907","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response and close the card",""
"passed","Wed Apr 10 13:36:56 GMT 2024","Wed Apr 10 13:37:03 GMT 2024","6781","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response and close the card",""
"passed","Wed Apr 10 13:37:51 GMT 2024","Wed Apr 10 13:37:58 GMT 2024","7066","chromium","","QA Automation > MoneySign Guide Page","","","Check the functionality for previous button in 8 MS profile section",""
"passed","Wed Apr 10 13:36:22 GMT 2024","Wed Apr 10 13:36:25 GMT 2024","3584","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
