"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 24 10:51:03 GMT 2024","Wed Apr 24 10:51:08 GMT 2024","5259","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response, and then close the card",""
"passed","Wed Apr 24 10:52:15 GMT 2024","Wed Apr 24 10:52:19 GMT 2024","4159","Google Pixel 4","","QA Automation > Our Story","","","Go Our Story and assert title",""
"passed","Wed Apr 24 10:49:11 GMT 2024","Wed Apr 24 10:49:16 GMT 2024","5141","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Wed Apr 24 10:48:27 GMT 2024","Wed Apr 24 10:48:33 GMT 2024","6269","Google Pixel 4","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Wed Apr 24 10:48:27 GMT 2024","Wed Apr 24 10:48:33 GMT 2024","6425","chromium","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Wed Apr 24 10:49:05 GMT 2024","Wed Apr 24 10:49:11 GMT 2024","6171","Google Pixel 4","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Wed Apr 24 10:50:44 GMT 2024","Wed Apr 24 10:50:49 GMT 2024","5270","chromium","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Wed Apr 24 10:48:33 GMT 2024","Wed Apr 24 10:48:38 GMT 2024","4234","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Wed Apr 24 10:49:51 GMT 2024","Wed Apr 24 10:49:56 GMT 2024","5542","chromium","","QA Automation > Calculator's Landing Page","","","To click on Loan Refinance and assert response",""
"passed","Wed Apr 24 10:49:29 GMT 2024","Wed Apr 24 10:49:35 GMT 2024","5271","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Wed Apr 24 10:49:31 GMT 2024","Wed Apr 24 10:49:37 GMT 2024","5938","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Wed Apr 24 10:50:07 GMT 2024","Wed Apr 24 10:50:11 GMT 2024","4026","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check the title on Scoring and Ranking Landing Page",""
"passed","Wed Apr 24 10:51:56 GMT 2024","Wed Apr 24 10:52:02 GMT 2024","6122","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Wed Apr 24 10:50:23 GMT 2024","Wed Apr 24 10:50:28 GMT 2024","5358","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Mutual Fund and assert response",""
"passed","Wed Apr 24 10:50:19 GMT 2024","Wed Apr 24 10:50:25 GMT 2024","5682","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Credit Card and assert response",""
"passed","Wed Apr 24 10:50:11 GMT 2024","Wed Apr 24 10:50:17 GMT 2024","6025","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Wed Apr 24 10:49:59 GMT 2024","Wed Apr 24 10:50:04 GMT 2024","5109","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Wed Apr 24 10:52:08 GMT 2024","Wed Apr 24 10:52:15 GMT 2024","6525","Google Pixel 4","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Wed Apr 24 10:52:19 GMT 2024","Wed Apr 24 10:52:24 GMT 2024","4557","Google Pixel 4","","QA Automation > Our Story","","","Go Helping you achieve financial well-being section and click on expansion and collapse tile",""
"passed","Wed Apr 24 10:51:48 GMT 2024","Wed Apr 24 10:51:55 GMT 2024","6786","Google Pixel 4","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Wed Apr 24 10:50:04 GMT 2024","Wed Apr 24 10:50:10 GMT 2024","5727","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Wed Apr 24 10:49:37 GMT 2024","Wed Apr 24 10:49:42 GMT 2024","5324","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Wed Apr 24 10:48:50 GMT 2024","Wed Apr 24 10:48:54 GMT 2024","4087","Google Pixel 4","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Wed Apr 24 10:48:59 GMT 2024","Wed Apr 24 10:49:05 GMT 2024","6348","Google Pixel 4","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Wed Apr 24 10:52:20 GMT 2024","Wed Apr 24 10:52:26 GMT 2024","5820","chromium","","QA Automation > Our Story","","","Click on read full article of first business card",""
"passed","Wed Apr 24 10:48:42 GMT 2024","Wed Apr 24 10:48:46 GMT 2024","4069","Google Pixel 4","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Wed Apr 24 10:51:14 GMT 2024","Wed Apr 24 10:51:20 GMT 2024","5804","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response, and then close the card",""
"passed","Wed Apr 24 10:51:40 GMT 2024","Wed Apr 24 10:51:44 GMT 2024","4086","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Wed Apr 24 10:49:24 GMT 2024","Wed Apr 24 10:49:29 GMT 2024","5306","chromium","","QA Automation > Calculator's Landing Page","","","To click on Old Vs New Calculator and assert response",""
"passed","Wed Apr 24 10:50:57 GMT 2024","Wed Apr 24 10:51:03 GMT 2024","5258","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response, and then close the card",""
"passed","Wed Apr 24 10:49:05 GMT 2024","Wed Apr 24 10:49:11 GMT 2024","6022","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Wed Apr 24 10:52:02 GMT 2024","Wed Apr 24 10:52:09 GMT 2024","6784","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Wed Apr 24 10:49:16 GMT 2024","Wed Apr 24 10:49:19 GMT 2024","2997","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Wed Apr 24 10:52:35 GMT 2024","Wed Apr 24 10:52:42 GMT 2024","7143","Google Pixel 4","","QA Automation > Our Story","","","Click on read full article of third business card",""
"passed","Wed Apr 24 10:51:31 GMT 2024","Wed Apr 24 10:51:37 GMT 2024","5463","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Download the App present on the MoneySign Page",""
"passed","Wed Apr 24 10:51:37 GMT 2024","Wed Apr 24 10:51:44 GMT 2024","7395","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on the Read More present on the MoneySign Page",""
"passed","Wed Apr 24 10:51:31 GMT 2024","Wed Apr 24 10:51:40 GMT 2024","8053","chromium","","QA Automation > MoneySign Guide Page","","","Click on the Read More present on the MoneySign Page",""
"passed","Wed Apr 24 10:48:58 GMT 2024","Wed Apr 24 10:49:05 GMT 2024","6263","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Wed Apr 24 10:49:42 GMT 2024","Wed Apr 24 10:49:48 GMT 2024","5409","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Insurance and assert response",""
"passed","Wed Apr 24 10:51:44 GMT 2024","Wed Apr 24 10:51:50 GMT 2024","6133","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Wed Apr 24 10:51:21 GMT 2024","Wed Apr 24 10:51:26 GMT 2024","5227","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response, and then close the card",""
"passed","Wed Apr 24 10:51:44 GMT 2024","Wed Apr 24 10:51:48 GMT 2024","4120","Google Pixel 4","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Wed Apr 24 10:51:05 GMT 2024","Wed Apr 24 10:51:10 GMT 2024","5214","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response, and then close the card",""
"passed","Wed Apr 24 10:50:49 GMT 2024","Wed Apr 24 10:50:55 GMT 2024","5198","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response, and then close the card",""
"passed","Wed Apr 24 10:52:26 GMT 2024","Wed Apr 24 10:52:36 GMT 2024","9660","chromium","","QA Automation > Our Story","","","Click on read full article of second business card",""
"passed","Wed Apr 24 10:51:25 GMT 2024","Wed Apr 24 10:51:31 GMT 2024","5761","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response, and then close the card",""
"passed","Wed Apr 24 10:49:45 GMT 2024","Wed Apr 24 10:49:51 GMT 2024","5533","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Wed Apr 24 10:49:16 GMT 2024","Wed Apr 24 10:49:20 GMT 2024","3249","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Wed Apr 24 10:48:46 GMT 2024","Wed Apr 24 10:48:50 GMT 2024","4028","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Wed Apr 24 10:48:50 GMT 2024","Wed Apr 24 10:48:54 GMT 2024","4180","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Wed Apr 24 10:48:42 GMT 2024","Wed Apr 24 10:48:46 GMT 2024","4246","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Wed Apr 24 10:51:26 GMT 2024","Wed Apr 24 10:51:31 GMT 2024","5321","chromium","","QA Automation > MoneySign Guide Page","","","Click on Download the App present on the MoneySign Page",""
"passed","Wed Apr 24 10:52:36 GMT 2024","Wed Apr 24 10:52:41 GMT 2024","5817","chromium","","QA Automation > Our Story","","","Click on read full article of third business card",""
"passed","Wed Apr 24 10:51:08 GMT 2024","Wed Apr 24 10:51:14 GMT 2024","6140","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response, and then close the card",""
"passed","Wed Apr 24 10:50:42 GMT 2024","Wed Apr 24 10:50:47 GMT 2024","5012","Google Pixel 4","","QA Automation > MoneySign Guide Page","","","To launch Moneysign page and assert title",""
"passed","Wed Apr 24 10:49:35 GMT 2024","Wed Apr 24 10:49:40 GMT 2024","5272","chromium","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Wed Apr 24 10:48:54 GMT 2024","Wed Apr 24 10:48:58 GMT 2024","4285","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
