"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 08 09:27:45 GMT 2024","Wed May 08 09:27:50 GMT 2024","4941","chromium","","QA Automation > Our Story","","","Click on read full article of second business card",""
"passed","Wed May 08 09:29:37 GMT 2024","Wed May 08 09:29:42 GMT 2024","4675","chromium","","QA Automation > Blog Page","","","Click on Download the app and click on cancel button",""
"passed","Wed May 08 09:30:00 GMT 2024","Wed May 08 09:30:04 GMT 2024","4054","chromium","","QA Automation > Become a QFA","","","Fill in full name and press tab button to switch the tab",""
"passed","Wed May 08 09:28:56 GMT 2024","Wed May 08 09:29:01 GMT 2024","5126","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eighth category",""
"passed","Wed May 08 09:26:27 GMT 2024","Wed May 08 09:26:31 GMT 2024","4345","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response, and then close the card",""
"passed","Wed May 08 09:26:19 GMT 2024","Wed May 08 09:26:23 GMT 2024","4187","chromium","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response, and then close the card",""
"passed","Wed May 08 09:29:32 GMT 2024","Wed May 08 09:29:37 GMT 2024","4775","chromium","","QA Automation > Blog Page","","","Click on second button of pagination present on blog landing page",""
"passed","Wed May 08 09:25:06 GMT 2024","Wed May 08 09:25:10 GMT 2024","4713","chromium","","QA Automation > Calculator's Landing Page","","","To click on Loan Refinance and assert response",""
"passed","Wed May 08 09:26:48 GMT 2024","Wed May 08 09:27:11 GMT 2024","23129","chromium","","QA Automation > Magazine Page","","","Go to Magazine section, click on every title and go back to the landing page",""
"passed","Wed May 08 09:28:30 GMT 2024","Wed May 08 09:28:35 GMT 2024","5130","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on third category",""
"passed","Wed May 08 09:31:39 GMT 2024","Wed May 08 09:31:44 GMT 2024","4470","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Credit Card detail page and check for the overall functionality",""
"passed","Wed May 08 09:27:28 GMT 2024","Wed May 08 09:27:34 GMT 2024","5280","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Wed May 08 09:25:23 GMT 2024","Wed May 08 09:25:28 GMT 2024","4980","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Wed May 08 09:30:32 GMT 2024","Wed May 08 09:30:36 GMT 2024","4045","chromium","","QA Automation > GFP Summit","","","Click on watch Now and assert response",""
"passed","Wed May 08 09:29:44 GMT 2024","Wed May 08 09:29:47 GMT 2024","2647","chromium","","QA Automation > Our Story","","","Go to support landing page and assert response",""
"passed","Wed May 08 09:29:27 GMT 2024","Wed May 08 09:29:32 GMT 2024","4962","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourteenth category",""
"passed","Wed May 08 09:30:16 GMT 2024","Wed May 08 09:30:23 GMT 2024","7351","chromium","","QA Automation > Become a QFA","","","To assert toast for email which already exists",""
"passed","Wed May 08 09:25:10 GMT 2024","Wed May 08 09:25:16 GMT 2024","5377","chromium","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Wed May 08 09:23:48 GMT 2024","Wed May 08 09:23:52 GMT 2024","3573","chromium","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Wed May 08 09:28:00 GMT 2024","Wed May 08 09:28:08 GMT 2024","7896","chromium","","QA Automation > Circle Of Trust","","","Go to Circle of Trust Landing page and assert response",""
"passed","Wed May 08 09:24:24 GMT 2024","Wed May 08 09:24:29 GMT 2024","5365","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Wed May 08 09:30:08 GMT 2024","Wed May 08 09:30:12 GMT 2024","3796","chromium","","QA Automation > Become a QFA","","","Fill in mobile number and press tab button to switch the tab",""
"passed","Wed May 08 09:26:38 GMT 2024","Wed May 08 09:26:44 GMT 2024","6374","chromium","","QA Automation > MoneySign Guide Page","","","Click on the Read More present on the MoneySign Page",""
"passed","Wed May 08 09:24:37 GMT 2024","Wed May 08 09:24:41 GMT 2024","4872","chromium","","QA Automation > Calculator's Landing Page","","","To click on HRA Exemption and assert response",""
"passed","Wed May 08 09:25:43 GMT 2024","Wed May 08 09:25:49 GMT 2024","5337","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Crypto and assert response",""
"passed","Wed May 08 09:30:29 GMT 2024","Wed May 08 09:30:32 GMT 2024","3141","chromium","","QA Automation > GFP Summit","","","Assert Url for the page",""
"passed","Wed May 08 09:25:16 GMT 2024","Wed May 08 09:25:20 GMT 2024","4690","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Wed May 08 09:31:00 GMT 2024","Wed May 08 09:31:03 GMT 2024","3164","chromium","","QA Automation > Privacy Policy","","","Go to Privacy Policy landing page and assert response",""
"passed","Wed May 08 09:24:01 GMT 2024","Wed May 08 09:24:04 GMT 2024","3384","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Wed May 08 09:31:33 GMT 2024","Wed May 08 09:31:39 GMT 2024","6241","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Credit Card landing page and check for the overall functionality",""
"passed","Wed May 08 09:29:55 GMT 2024","Wed May 08 09:29:57 GMT 2024","2576","chromium","","QA Automation > Become a QFA","","","Assert title of the page for Become a QFA",""
"passed","Wed May 08 09:25:01 GMT 2024","Wed May 08 09:25:06 GMT 2024","4766","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Wed May 08 09:27:18 GMT 2024","Wed May 08 09:27:23 GMT 2024","5292","chromium","","QA Automation > Magazine Page","","","Go to Long Story Short section, assert response and go back to the landing pagge",""
"passed","Wed May 08 09:29:42 GMT 2024","Wed May 08 09:29:44 GMT 2024","2729","chromium","","QA Automation > Our Story","","","Check the title for support page",""
"passed","Wed May 08 09:29:57 GMT 2024","Wed May 08 09:30:00 GMT 2024","2820","chromium","","QA Automation > Become a QFA","","","Click on Join Now button",""
"passed","Wed May 08 09:27:23 GMT 2024","Wed May 08 09:27:28 GMT 2024","5302","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Wed May 08 09:24:04 GMT 2024","Wed May 08 09:24:07 GMT 2024","3310","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Wed May 08 09:24:34 GMT 2024","Wed May 08 09:24:37 GMT 2024","2874","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Wed May 08 09:31:17 GMT 2024","Wed May 08 09:31:24 GMT 2024","6560","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance landing page and check for the overall functionality",""
"passed","Wed May 08 09:24:07 GMT 2024","Wed May 08 09:24:12 GMT 2024","4342","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Wed May 08 09:27:11 GMT 2024","Wed May 08 09:27:18 GMT 2024","7007","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Wed May 08 09:27:55 GMT 2024","Wed May 08 09:28:00 GMT 2024","5012","chromium","","QA Automation > Our Story","","","Click on read full article of fourth business card",""
