"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 23 13:29:15 GMT 2024","Tue Apr 23 13:29:19 GMT 2024","3932","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue Apr 23 13:29:34 GMT 2024","Tue Apr 23 13:29:39 GMT 2024","5167","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Tue Apr 23 13:29:55 GMT 2024","Tue Apr 23 13:30:03 GMT 2024","8672","iPhone 11","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Tue Apr 23 13:30:18 GMT 2024","Tue Apr 23 13:30:24 GMT 2024","5979","Google Pixel 4","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Tue Apr 23 13:29:50 GMT 2024","Tue Apr 23 13:29:54 GMT 2024","3803","Google Pixel 4","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Tue Apr 23 13:28:58 GMT 2024","Tue Apr 23 13:29:07 GMT 2024","9109","iPhone 11","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Tue Apr 23 13:29:54 GMT 2024","Tue Apr 23 13:29:57 GMT 2024","3930","Google Pixel 4","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue Apr 23 13:29:28 GMT 2024","Tue Apr 23 13:29:34 GMT 2024","5944","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Tue Apr 23 13:30:03 GMT 2024","Tue Apr 23 13:30:11 GMT 2024","7571","iPhone 11","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Tue Apr 23 13:29:22 GMT 2024","Tue Apr 23 13:29:28 GMT 2024","5776","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Tue Apr 23 13:30:05 GMT 2024","Tue Apr 23 13:30:09 GMT 2024","3700","Google Pixel 4","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue Apr 23 13:30:09 GMT 2024","Tue Apr 23 13:30:12 GMT 2024","3689","Google Pixel 4","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Tue Apr 23 13:29:19 GMT 2024","Tue Apr 23 13:29:22 GMT 2024","3884","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Tue Apr 23 13:29:13 GMT 2024","Tue Apr 23 13:29:20 GMT 2024","6585","iPhone 11","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue Apr 23 13:29:46 GMT 2024","Tue Apr 23 13:29:55 GMT 2024","8730","iPhone 11","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Tue Apr 23 13:28:59 GMT 2024","Tue Apr 23 13:29:03 GMT 2024","3947","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Tue Apr 23 13:28:49 GMT 2024","Tue Apr 23 13:28:53 GMT 2024","4355","chromium","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Tue Apr 23 13:30:24 GMT 2024","Tue Apr 23 13:30:29 GMT 2024","4946","Google Pixel 4","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Tue Apr 23 13:29:33 GMT 2024","Tue Apr 23 13:29:40 GMT 2024","6477","iPhone 11","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue Apr 23 13:29:03 GMT 2024","Tue Apr 23 13:29:07 GMT 2024","3842","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue Apr 23 13:29:26 GMT 2024","Tue Apr 23 13:29:33 GMT 2024","6646","iPhone 11","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Tue Apr 23 13:28:49 GMT 2024","Tue Apr 23 13:28:58 GMT 2024","9008","iPhone 11","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Tue Apr 23 13:29:40 GMT 2024","Tue Apr 23 13:29:46 GMT 2024","6309","iPhone 11","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Tue Apr 23 13:29:44 GMT 2024","Tue Apr 23 13:29:50 GMT 2024","5879","Google Pixel 4","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Tue Apr 23 13:29:57 GMT 2024","Tue Apr 23 13:30:01 GMT 2024","3710","Google Pixel 4","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Tue Apr 23 13:28:53 GMT 2024","Tue Apr 23 13:28:59 GMT 2024","5693","chromium","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Tue Apr 23 13:29:07 GMT 2024","Tue Apr 23 13:29:11 GMT 2024","3972","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Tue Apr 23 13:29:20 GMT 2024","Tue Apr 23 13:29:26 GMT 2024","6484","iPhone 11","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Tue Apr 23 13:30:01 GMT 2024","Tue Apr 23 13:30:05 GMT 2024","3677","Google Pixel 4","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Tue Apr 23 13:29:07 GMT 2024","Tue Apr 23 13:29:13 GMT 2024","6289","iPhone 11","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Tue Apr 23 13:29:11 GMT 2024","Tue Apr 23 13:29:15 GMT 2024","3884","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Tue Apr 23 13:29:40 GMT 2024","Tue Apr 23 13:29:44 GMT 2024","3978","Google Pixel 4","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Tue Apr 23 13:30:12 GMT 2024","Tue Apr 23 13:30:18 GMT 2024","5829","Google Pixel 4","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
