"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 28 09:10:14 GMT 2024","Tue May 28 09:10:18 GMT 2024","4593","chromium","","QA Automation > MoneySign Guide Page","","","Click on Download the App present on the MoneySign Page",""
"passed","Tue May 28 09:15:38 GMT 2024","Tue May 28 09:15:46 GMT 2024","7396","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Term Insurance detail page and check for the overall functionality",""
"passed","Tue May 28 09:12:55 GMT 2024","Tue May 28 09:13:00 GMT 2024","5424","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on seventh category",""
"passed","Tue May 28 09:14:00 GMT 2024","Tue May 28 09:14:07 GMT 2024","7756","chromium","","QA Automation > Our Story","","","Click on the expansion and collapse tile present on Support page",""
"passed","Tue May 28 09:07:15 GMT 2024","Tue May 28 09:07:19 GMT 2024","4227","chromium","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Tue May 28 09:08:18 GMT 2024","Tue May 28 09:08:23 GMT 2024","5287","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Tue May 28 09:09:54 GMT 2024","Tue May 28 09:09:59 GMT 2024","4818","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response, and then close the card",""
"passed","Tue May 28 09:16:17 GMT 2024","Tue May 28 09:16:21 GMT 2024","4800","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Mutual Funds detail page and check for the overall functionality",""
"passed","Tue May 28 09:07:19 GMT 2024","Tue May 28 09:07:25 GMT 2024","5719","chromium","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Tue May 28 09:15:08 GMT 2024","Tue May 28 09:15:11 GMT 2024","3056","chromium","","QA Automation > Sitemap","","","Go to Sitemap landing page and assert response",""
"passed","Tue May 28 09:12:44 GMT 2024","Tue May 28 09:12:49 GMT 2024","5538","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fifth category",""
"passed","Tue May 28 09:08:05 GMT 2024","Tue May 28 09:08:08 GMT 2024","3152","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Tue May 28 09:15:46 GMT 2024","Tue May 28 09:15:53 GMT 2024","6617","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance landing page and check for the overall functionality",""
"passed","Tue May 28 09:12:01 GMT 2024","Tue May 28 09:12:09 GMT 2024","8307","chromium","","QA Automation > Circle Of Trust","","","Go to Circle of Trust Landing page and assert response",""
"passed","Tue May 28 09:08:54 GMT 2024","Tue May 28 09:08:58 GMT 2024","3243","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check the title on Scoring and Ranking Landing Page",""
"passed","Tue May 28 09:08:49 GMT 2024","Tue May 28 09:08:54 GMT 2024","5143","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Tue May 28 09:13:50 GMT 2024","Tue May 28 09:13:53 GMT 2024","3146","chromium","","QA Automation > Our Story","","","Check the title for support page",""
"passed","Tue May 28 09:07:25 GMT 2024","Tue May 28 09:07:29 GMT 2024","3935","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Tue May 28 09:12:38 GMT 2024","Tue May 28 09:12:44 GMT 2024","5690","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourth category",""
"passed","Tue May 28 09:10:53 GMT 2024","Tue May 28 09:10:58 GMT 2024","5713","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Tue May 28 09:11:11 GMT 2024","Tue May 28 09:11:17 GMT 2024","5996","chromium","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Tue May 28 09:13:28 GMT 2024","Tue May 28 09:13:34 GMT 2024","5599","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on thirteenth category",""
"passed","Tue May 28 09:09:26 GMT 2024","Tue May 28 09:09:30 GMT 2024","4566","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check if the expansion and collapse tile is functional and assert response",""
"passed","Tue May 28 09:15:53 GMT 2024","Tue May 28 09:15:56 GMT 2024","3157","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance Input page and check for the overall functionality",""
"passed","Tue May 28 09:11:33 GMT 2024","Tue May 28 09:11:42 GMT 2024","9411","chromium","","QA Automation > Our Story","","","Click on read full article of second business card",""
"passed","Tue May 28 09:14:27 GMT 2024","Tue May 28 09:14:31 GMT 2024","4464","chromium","","QA Automation > Become a QFA","","","Fill in mobile number and press tab button to switch the tab",""
"passed","Tue May 28 09:13:23 GMT 2024","Tue May 28 09:13:28 GMT 2024","5491","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on twelveth category",""
"passed","Tue May 28 09:14:44 GMT 2024","Tue May 28 09:14:51 GMT 2024","6885","chromium","","QA Automation > Become a QFA","","","To check the functionality for expansion and collapse tile",""
"passed","Tue May 28 09:07:40 GMT 2024","Tue May 28 09:07:44 GMT 2024","3687","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Tue May 28 09:14:36 GMT 2024","Tue May 28 09:14:44 GMT 2024","8097","chromium","","QA Automation > Become a QFA","","","To assert toast for email which already exists",""
"passed","Tue May 28 09:07:54 GMT 2024","Tue May 28 09:07:59 GMT 2024","5668","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Tue May 28 09:15:25 GMT 2024","Tue May 28 09:15:29 GMT 2024","3911","chromium","","QA Automation > Privacy Policy","","","Go to Privacy Policy landing page and assert response",""
"passed","Tue May 28 09:09:59 GMT 2024","Tue May 28 09:10:04 GMT 2024","5076","chromium","","QA Automation > MoneySign Guide Page","","","Click on Enlightened Whale, assert response, and then close the card",""
"passed","Tue May 28 09:07:48 GMT 2024","Tue May 28 09:07:54 GMT 2024","6043","chromium","","QA Automation > Homepage","","","Click on download the app in How it Works ? section of Home Page",""
"passed","Tue May 28 09:14:31 GMT 2024","Tue May 28 09:14:36 GMT 2024","4568","chromium","","QA Automation > Become a QFA","","","Fill in city and press tab button to switch the tab",""
"passed","Tue May 28 09:12:49 GMT 2024","Tue May 28 09:12:55 GMT 2024","5837","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on sixth category",""
"passed","Tue May 28 09:12:09 GMT 2024","Tue May 28 09:12:19 GMT 2024","10240","chromium","","QA Automation > Circle Of Trust","","","Click on the Circle of Trusts Load More section",""
"passed","Tue May 28 09:08:23 GMT 2024","Tue May 28 09:08:29 GMT 2024","5225","chromium","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Tue May 28 09:14:54 GMT 2024","Tue May 28 09:14:59 GMT 2024","4385","chromium","","QA Automation > GFP Summit","","","Click on watch Now and assert response",""
"passed","Tue May 28 09:07:36 GMT 2024","Tue May 28 09:07:40 GMT 2024","3909","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Tue May 28 09:15:29 GMT 2024","Tue May 28 09:15:34 GMT 2024","5502","chromium","","QA Automation > Blogs","","","Go to Blogs landing page and assert response",""
"passed","Tue May 28 09:10:04 GMT 2024","Tue May 28 09:10:09 GMT 2024","4824","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response, and then close the card",""
"passed","Tue May 28 09:13:45 GMT 2024","Tue May 28 09:13:50 GMT 2024","5296","chromium","","QA Automation > Blog Page","","","Click on Download the app and click on cancel button",""
"passed","Tue May 28 09:10:25 GMT 2024","Tue May 28 09:10:29 GMT 2024","3504","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Tue May 28 09:09:44 GMT 2024","Tue May 28 09:09:49 GMT 2024","4766","chromium","","QA Automation > MoneySign Guide Page","","","Click on Far-Sighted Eagle, assert response, and then close the card",""
"passed","Tue May 28 09:10:29 GMT 2024","Tue May 28 09:10:53 GMT 2024","24104","chromium","","QA Automation > Magazine Page","","","Go to Magazine section, click on every title and go back to the landing page",""
"passed","Tue May 28 09:14:11 GMT 2024","Tue May 28 09:14:14 GMT 2024","3205","chromium","","QA Automation > Become a QFA","","","Assert title of the page for Become a QFA",""
"passed","Tue May 28 09:11:20 GMT 2024","Tue May 28 09:11:27 GMT 2024","6936","chromium","","QA Automation > Our Story","","","Go Helping you achieve financial well-being section and click on expansion and collapse tile",""
"passed","Tue May 28 09:14:22 GMT 2024","Tue May 28 09:14:27 GMT 2024","4852","chromium","","QA Automation > Become a QFA","","","Fill in email address and press tab button to switch the tab",""
"passed","Tue May 28 09:09:40 GMT 2024","Tue May 28 09:09:44 GMT 2024","4775","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response, and then close the card",""
"passed","Tue May 28 09:09:49 GMT 2024","Tue May 28 09:09:54 GMT 2024","4686","chromium","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response, and then close the card",""
"passed","Tue May 28 09:14:51 GMT 2024","Tue May 28 09:14:54 GMT 2024","3432","chromium","","QA Automation > GFP Summit","","","Assert Url for the page",""
"passed","Tue May 28 09:10:09 GMT 2024","Tue May 28 09:10:14 GMT 2024","5076","chromium","","QA Automation > MoneySign Guide Page","","","Click on Stealthy Shark, assert response, and then close the card",""
"passed","Tue May 28 09:14:07 GMT 2024","Tue May 28 09:14:11 GMT 2024","3760","chromium","","QA Automation > Our Story","","","Click on whatsapp icon present on the support page",""
"passed","Tue May 28 09:07:33 GMT 2024","Tue May 28 09:07:36 GMT 2024","3701","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
"passed","Tue May 28 09:13:06 GMT 2024","Tue May 28 09:13:12 GMT 2024","5484","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on ninth category",""
"passed","Tue May 28 09:09:20 GMT 2024","Tue May 28 09:09:26 GMT 2024","5740","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Crypto and assert response",""
"passed","Tue May 28 09:11:42 GMT 2024","Tue May 28 09:11:51 GMT 2024","9364","chromium","","QA Automation > Our Story","","","Click on read full article of third business card",""
"passed","Tue May 28 09:14:18 GMT 2024","Tue May 28 09:14:22 GMT 2024","4399","chromium","","QA Automation > Become a QFA","","","Fill in full name and press tab button to switch the tab",""
"passed","Tue May 28 09:08:29 GMT 2024","Tue May 28 09:08:34 GMT 2024","5177","chromium","","QA Automation > Calculator's Landing Page","","","To click on Insurance and assert response",""
"passed","Tue May 28 09:13:00 GMT 2024","Tue May 28 09:13:06 GMT 2024","5752","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eighth category",""
"passed","Tue May 28 09:08:34 GMT 2024","Tue May 28 09:08:39 GMT 2024","5141","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Tue May 28 09:15:11 GMT 2024","Tue May 28 09:15:14 GMT 2024","2931","chromium","","QA Automation > Legal and Regulatory","","","Go to Legal & Regulatory landing page and assert response",""
"passed","Tue May 28 09:16:13 GMT 2024","Tue May 28 09:16:17 GMT 2024","3815","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Mutual funds landing page and check for the overall functionality",""
"passed","Tue May 28 09:14:14 GMT 2024","Tue May 28 09:14:18 GMT 2024","3246","chromium","","QA Automation > Become a QFA","","","Click on Join Now button",""
"passed","Tue May 28 09:11:51 GMT 2024","Tue May 28 09:12:01 GMT 2024","9376","chromium","","QA Automation > Our Story","","","Click on read full article of fourth business card",""
"passed","Tue May 28 09:12:23 GMT 2024","Tue May 28 09:12:27 GMT 2024","3750","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on first category",""
"passed","Tue May 28 09:07:59 GMT 2024","Tue May 28 09:08:05 GMT 2024","5281","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Tue May 28 09:07:29 GMT 2024","Tue May 28 09:07:33 GMT 2024","3930","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Tue May 28 09:12:32 GMT 2024","Tue May 28 09:12:38 GMT 2024","5546","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on third category",""
"passed","Tue May 28 09:12:19 GMT 2024","Tue May 28 09:12:23 GMT 2024","3573","chromium","","QA Automation > Blog Page","","","Go to Blog Landing page and assert response",""
"passed","Tue May 28 09:07:44 GMT 2024","Tue May 28 09:07:48 GMT 2024","3950","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Tue May 28 09:16:08 GMT 2024","Tue May 28 09:16:13 GMT 2024","4992","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Credit Card detail page and check for the overall functionality",""
"passed","Tue May 28 09:11:27 GMT 2024","Tue May 28 09:11:33 GMT 2024","5752","chromium","","QA Automation > Our Story","","","Click on read full article of first business card",""
"passed","Tue May 28 09:15:14 GMT 2024","Tue May 28 09:15:22 GMT 2024","7317","chromium","","QA Automation > Legal and Regulatory","","","Go to Legal & Regulatory and check if all the agreement pages can be visited",""
"passed","Tue May 28 09:09:14 GMT 2024","Tue May 28 09:09:20 GMT 2024","5689","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Mutual Fund and assert response",""
"passed","Tue May 28 09:09:03 GMT 2024","Tue May 28 09:09:09 GMT 2024","5767","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Health Insurance and assert response",""
"passed","Tue May 28 09:09:09 GMT 2024","Tue May 28 09:09:14 GMT 2024","5261","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Credit Card and assert response",""
"passed","Tue May 28 09:13:17 GMT 2024","Tue May 28 09:13:23 GMT 2024","5635","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eleventh category",""
"passed","Tue May 28 09:14:59 GMT 2024","Tue May 28 09:15:08 GMT 2024","9820","chromium","","QA Automation > GFP Summit","","","Go to GFP Summit 2023 landing page and assert response",""
"passed","Tue May 28 09:09:35 GMT 2024","Tue May 28 09:09:40 GMT 2024","4660","chromium","","QA Automation > MoneySign Guide Page","","","Click on vigilant turtle, assert response, and then close the card",""
"passed","Tue May 28 09:16:21 GMT 2024","Tue May 28 09:16:27 GMT 2024","5727","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Crypto landing page and check for the overall functionality",""
"passed","Tue May 28 09:13:12 GMT 2024","Tue May 28 09:13:17 GMT 2024","5774","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on tenth category",""
"passed","Tue May 28 09:08:39 GMT 2024","Tue May 28 09:08:44 GMT 2024","5110","chromium","","QA Automation > Calculator's Landing Page","","","To click on Loan Refinance and assert response",""
"passed","Tue May 28 09:13:53 GMT 2024","Tue May 28 09:14:00 GMT 2024","6139","chromium","","QA Automation > Our Story","","","Go to support landing page and assert response",""
"passed","Tue May 28 09:09:30 GMT 2024","Tue May 28 09:09:35 GMT 2024","4465","chromium","","QA Automation > MoneySign Guide Page","","","To launch Moneysign page and assert title",""
"passed","Tue May 28 09:08:08 GMT 2024","Tue May 28 09:08:13 GMT 2024","5028","chromium","","QA Automation > Calculator's Landing Page","","","To click on HRA Exemption and assert response",""
"passed","Tue May 28 09:12:27 GMT 2024","Tue May 28 09:12:32 GMT 2024","5542","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on second category",""
"passed","Tue May 28 09:11:17 GMT 2024","Tue May 28 09:11:20 GMT 2024","3392","chromium","","QA Automation > Our Story","","","Go Our Story and assert title",""
"passed","Tue May 28 09:08:44 GMT 2024","Tue May 28 09:08:49 GMT 2024","5201","chromium","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Tue May 28 09:15:34 GMT 2024","Tue May 28 09:15:38 GMT 2024","4477","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Term Insurance Input page and check for the overall functionality",""
"passed","Tue May 28 09:08:58 GMT 2024","Tue May 28 09:09:03 GMT 2024","5699","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Tue May 28 09:13:39 GMT 2024","Tue May 28 09:13:45 GMT 2024","5450","chromium","","QA Automation > Blog Page","","","Click on second button of pagination present on blog landing page",""
"passed","Tue May 28 09:13:34 GMT 2024","Tue May 28 09:13:39 GMT 2024","5453","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourteenth category",""
