"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 24 06:28:36 GMT 2024","Fri May 24 06:28:41 GMT 2024","5109","chromium","","QA Automation > Calculator's Landing Page","","","To click on Insurance and assert response",""
"passed","Fri May 24 06:28:26 GMT 2024","Fri May 24 06:28:31 GMT 2024","5081","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Fri May 24 06:28:41 GMT 2024","Fri May 24 06:28:46 GMT 2024","4959","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Fri May 24 06:28:31 GMT 2024","Fri May 24 06:28:36 GMT 2024","5061","chromium","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Fri May 24 06:28:51 GMT 2024","Fri May 24 06:28:56 GMT 2024","4768","chromium","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Fri May 24 06:28:21 GMT 2024","Fri May 24 06:28:26 GMT 2024","4958","chromium","","QA Automation > Calculator's Landing Page","","","To click on Old Vs New Calculator and assert response",""
"passed","Fri May 24 06:28:16 GMT 2024","Fri May 24 06:28:21 GMT 2024","5049","chromium","","QA Automation > Calculator's Landing Page","","","To click on HRA Exemption and assert response",""
"passed","Fri May 24 06:28:08 GMT 2024","Fri May 24 06:28:16 GMT 2024","7182","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Fri May 24 06:28:56 GMT 2024","Fri May 24 06:29:01 GMT 2024","4989","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Fri May 24 06:28:46 GMT 2024","Fri May 24 06:28:51 GMT 2024","4982","chromium","","QA Automation > Calculator's Landing Page","","","To click on Loan Refinance and assert response",""
