"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 05 09:25:23 GMT 2024","Sun May 05 09:25:25 GMT 2024","2792","chromium","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Sun May 05 09:29:59 GMT 2024","Sun May 05 09:30:05 GMT 2024","5409","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on ninth category",""
"passed","Sun May 05 09:25:12 GMT 2024","Sun May 05 09:25:18 GMT 2024","5516","chromium","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Sun May 05 09:29:54 GMT 2024","Sun May 05 09:29:59 GMT 2024","5338","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on eighth category",""
"passed","Sun May 05 09:31:38 GMT 2024","Sun May 05 09:31:48 GMT 2024","9471","chromium","","QA Automation > GFP Summit","","","Go to GFP Summit 2023 landing page and assert response",""
"passed","Sun May 05 09:28:14 GMT 2024","Sun May 05 09:28:20 GMT 2024","5812","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Sun May 05 09:28:03 GMT 2024","Sun May 05 09:28:08 GMT 2024","5328","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Sun May 05 09:25:46 GMT 2024","Sun May 05 09:25:52 GMT 2024","5328","chromium","","QA Automation > Calculator's Landing Page","","","To click on Insurance and assert response",""
"passed","Sun May 05 09:32:28 GMT 2024","Sun May 05 09:32:33 GMT 2024","5325","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance detail page and check for the overall functionality",""
"passed","Sun May 05 09:26:53 GMT 2024","Sun May 05 09:26:58 GMT 2024","4408","chromium","","QA Automation > MoneySign Guide Page","","","Click on Persistant Horse, assert response, and then close the card",""
"passed","Sun May 05 09:32:33 GMT 2024","Sun May 05 09:32:39 GMT 2024","6417","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Credit Card landing page and check for the overall functionality",""
"passed","Sun May 05 09:26:14 GMT 2024","Sun May 05 09:26:19 GMT 2024","4947","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Sun May 05 09:29:15 GMT 2024","Sun May 05 09:29:18 GMT 2024","3491","chromium","","QA Automation > Blog Page","","","Go to Blog Landing page and assert response",""
"passed","Sun May 05 09:30:05 GMT 2024","Sun May 05 09:30:10 GMT 2024","5510","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on tenth category",""
"passed","Sun May 05 09:29:38 GMT 2024","Sun May 05 09:29:43 GMT 2024","5605","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fifth category",""
"passed","Sun May 05 09:24:57 GMT 2024","Sun May 05 09:25:00 GMT 2024","3352","chromium","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Sun May 05 09:27:35 GMT 2024","Sun May 05 09:27:38 GMT 2024","3324","chromium","","QA Automation > Magazine Page","","","Go to magazine Landing page and assert response",""
"passed","Sun May 05 09:27:07 GMT 2024","Sun May 05 09:27:11 GMT 2024","4399","chromium","","QA Automation > MoneySign Guide Page","","","Click on Virtuous Elephant, assert response, and then close the card",""
"passed","Sun May 05 09:26:02 GMT 2024","Sun May 05 09:26:07 GMT 2024","4867","chromium","","QA Automation > Calculator's Landing Page","","","To click on NPS Calculator and assert response",""
"passed","Sun May 05 09:29:49 GMT 2024","Sun May 05 09:29:54 GMT 2024","5520","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on seventh category",""
"passed","Sun May 05 09:27:16 GMT 2024","Sun May 05 09:27:20 GMT 2024","4385","chromium","","QA Automation > MoneySign Guide Page","","","Click on Tactical Tiger, assert response, and then close the card",""
"passed","Sun May 05 09:31:10 GMT 2024","Sun May 05 09:31:13 GMT 2024","3948","chromium","","QA Automation > Become a QFA","","","Fill in mobile number and press tab button to switch the tab",""
"passed","Sun May 05 09:25:18 GMT 2024","Sun May 05 09:25:23 GMT 2024","4834","chromium","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Sun May 05 09:27:02 GMT 2024","Sun May 05 09:27:07 GMT 2024","4416","chromium","","QA Automation > MoneySign Guide Page","","","Click on Opportunistic Lion, assert response, and then close the card",""
"passed","Sun May 05 09:25:00 GMT 2024","Sun May 05 09:25:04 GMT 2024","3365","chromium","","QA Automation > Homepage","","","Click on investment planning and assert response",""
"passed","Sun May 05 09:31:13 GMT 2024","Sun May 05 09:31:17 GMT 2024","3994","chromium","","QA Automation > Become a QFA","","","Fill in city and press tab button to switch the tab",""
"passed","Sun May 05 09:25:36 GMT 2024","Sun May 05 09:25:41 GMT 2024","5533","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Sun May 05 09:28:52 GMT 2024","Sun May 05 09:28:57 GMT 2024","4961","chromium","","QA Automation > Our Story","","","Click on read full article of fourth business card",""
"passed","Sun May 05 09:28:34 GMT 2024","Sun May 05 09:28:42 GMT 2024","8220","chromium","","QA Automation > Our Story","","","Click on read full article of first business card",""
"passed","Sun May 05 09:26:07 GMT 2024","Sun May 05 09:26:12 GMT 2024","4811","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Sun May 05 09:32:08 GMT 2024","Sun May 05 09:32:11 GMT 2024","3274","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Term Insurance Input page and check for the overall functionality",""
"passed","Sun May 05 09:32:02 GMT 2024","Sun May 05 09:32:04 GMT 2024","2054","chromium","","QA Automation > Privacy Policy","","","Go to Privacy Policy landing page and assert response",""
"passed","Sun May 05 09:24:34 GMT 2024","Sun May 05 09:24:41 GMT 2024","6886","chromium","","QA Automation > Homepage","","","Go to home page and assert title of the page",""
"passed","Sun May 05 09:29:27 GMT 2024","Sun May 05 09:29:32 GMT 2024","5193","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on third category",""
"passed","Sun May 05 09:32:11 GMT 2024","Sun May 05 09:32:18 GMT 2024","6973","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Term Insurance detail page and check for the overall functionality",""
"passed","Sun May 05 09:31:31 GMT 2024","Sun May 05 09:31:34 GMT 2024","3146","chromium","","QA Automation > GFP Summit","","","Assert Url for the page",""
"passed","Sun May 05 09:28:25 GMT 2024","Sun May 05 09:28:28 GMT 2024","2909","chromium","","QA Automation > Our Story","","","Go Our Story and assert title",""
"passed","Sun May 05 09:31:25 GMT 2024","Sun May 05 09:31:31 GMT 2024","6072","chromium","","QA Automation > Become a QFA","","","To check the functionality for expansion and collapse tile",""
"passed","Sun May 05 09:26:24 GMT 2024","Sun May 05 09:26:30 GMT 2024","5158","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Credit Card and assert response",""
"passed","Sun May 05 09:30:45 GMT 2024","Sun May 05 09:30:48 GMT 2024","2813","chromium","","QA Automation > Our Story","","","Go to support landing page and assert response",""
"passed","Sun May 05 09:29:32 GMT 2024","Sun May 05 09:29:38 GMT 2024","5488","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourth category",""
"passed","Sun May 05 09:25:31 GMT 2024","Sun May 05 09:25:36 GMT 2024","4929","chromium","","QA Automation > Calculator's Landing Page","","","To click on Old Vs New Calculator and assert response",""
"passed","Sun May 05 09:24:50 GMT 2024","Sun May 05 09:24:53 GMT 2024","3344","chromium","","QA Automation > Homepage","","","Click on liability planning and assert response",""
"passed","Sun May 05 09:30:27 GMT 2024","Sun May 05 09:30:32 GMT 2024","5284","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on fourteenth category",""
"passed","Sun May 05 09:25:04 GMT 2024","Sun May 05 09:25:07 GMT 2024","3402","chromium","","QA Automation > Homepage","","","Click on will planning and assert response",""
"passed","Sun May 05 09:32:18 GMT 2024","Sun May 05 09:32:25 GMT 2024","6335","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Health Insurance landing page and check for the overall functionality",""
"passed","Sun May 05 09:29:22 GMT 2024","Sun May 05 09:29:27 GMT 2024","5297","chromium","","QA Automation > Blog Page","","","Go to Blog landing page and click on second category",""
"passed","Sun May 05 09:25:52 GMT 2024","Sun May 05 09:25:57 GMT 2024","5298","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Funds and assert response",""
"passed","Sun May 05 09:32:44 GMT 2024","Sun May 05 09:32:48 GMT 2024","3884","chromium","","QA Automation > Scoring and Ranking --> all modules","","","Go to Mutual funds landing page and check for the overall functionality",""
