"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 18 09:26:14 GMT 2024","Thu Apr 18 09:26:20 GMT 2024","5951","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Thu Apr 18 09:27:24 GMT 2024","Thu Apr 18 09:27:30 GMT 2024","6083","Google Pixel 4","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Thu Apr 18 09:26:14 GMT 2024","Thu Apr 18 09:26:19 GMT 2024","5360","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Thu Apr 18 09:26:37 GMT 2024","Thu Apr 18 09:26:42 GMT 2024","5472","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Crypto and assert response",""
"passed","Thu Apr 18 09:24:04 GMT 2024","Thu Apr 18 09:24:08 GMT 2024","3927","Google Pixel 4","","QA Automation > Homepage","","","Click on insurance planning and assert response",""
"passed","Thu Apr 18 09:23:52 GMT 2024","Thu Apr 18 09:23:56 GMT 2024","3795","chromium","","QA Automation > Homepage","","","Click on cashflow planning and assert response",""
"passed","Thu Apr 18 09:27:42 GMT 2024","Thu Apr 18 09:27:48 GMT 2024","5603","Google Pixel 4","","QA Automation > Magazine Page","","","Go to The thing about money section, assert response and go back to the landing pagge",""
"passed","Thu Apr 18 09:24:29 GMT 2024","Thu Apr 18 09:24:34 GMT 2024","4736","Google Pixel 4","","QA Automation > Homepage","","","To check expansion and collapse tile in FAQ section",""
"passed","Thu Apr 18 09:26:19 GMT 2024","Thu Apr 18 09:26:22 GMT 2024","3282","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To check the title on Scoring and Ranking Landing Page",""
"passed","Thu Apr 18 09:26:11 GMT 2024","Thu Apr 18 09:26:14 GMT 2024","3003","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To check the title on Scoring and Ranking Landing Page",""
"passed","Thu Apr 18 09:23:46 GMT 2024","Thu Apr 18 09:23:52 GMT 2024","6143","Google Pixel 4","","QA Automation > Homepage","","","Click on download the App present on 1 Finance Landing Page",""
"passed","Thu Apr 18 09:26:33 GMT 2024","Thu Apr 18 09:26:39 GMT 2024","5471","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Credit Card and assert response",""
"passed","Thu Apr 18 09:26:06 GMT 2024","Thu Apr 18 09:26:11 GMT 2024","5253","chromium","","QA Automation > Calculator's Landing Page","","","To click on Retirement Corpus and assert response",""
"passed","Thu Apr 18 09:26:59 GMT 2024","Thu Apr 18 09:27:24 GMT 2024","25240","Google Pixel 4","","QA Automation > Magazine Page","","","Go to Magazine section, click on every title and go back to the landing page",""
"passed","Thu Apr 18 09:25:34 GMT 2024","Thu Apr 18 09:25:39 GMT 2024","5674","chromium","","QA Automation > Calculator's Landing Page","","","To click on Mutual Fund Portfolio Overlap and assert response",""
"passed","Thu Apr 18 09:24:34 GMT 2024","Thu Apr 18 09:24:42 GMT 2024","7941","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To check the title on Calculator Page",""
"passed","Thu Apr 18 09:27:15 GMT 2024","Thu Apr 18 09:27:21 GMT 2024","5667","chromium","","QA Automation > Magazine Page","","","Go to Dispatch One Finance section, assert response and go back to the landing pagge",""
"passed","Thu Apr 18 09:26:22 GMT 2024","Thu Apr 18 09:26:28 GMT 2024","5654","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Term Insurance and assert response",""
"passed","Thu Apr 18 09:26:28 GMT 2024","Thu Apr 18 09:26:33 GMT 2024","5199","Google Pixel 4","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Health Insurance and assert response",""
"passed","Thu Apr 18 09:27:27 GMT 2024","Thu Apr 18 09:27:32 GMT 2024","5835","chromium","","QA Automation > Magazine Page","","","Go to Personal Essay, assert response and go back to the landing pagge",""
"passed","Thu Apr 18 09:26:20 GMT 2024","Thu Apr 18 09:26:26 GMT 2024","5657","chromium","","QA Automation > Scoring and Ranking's Landing Page","","","To click on Health Insurance and assert response",""
"passed","Thu Apr 18 09:24:37 GMT 2024","Thu Apr 18 09:24:43 GMT 2024","6220","chromium","","QA Automation > Calculator's Landing Page","","","To click on HRA Exemption and assert response",""
"passed","Thu Apr 18 09:24:23 GMT 2024","Thu Apr 18 09:24:29 GMT 2024","5864","Google Pixel 4","","QA Automation > Homepage","","","Click on download the app of FWP section on Home Page",""
"passed","Thu Apr 18 09:25:45 GMT 2024","Thu Apr 18 09:25:51 GMT 2024","6017","Google Pixel 4","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"broken","Thu Apr 18 09:24:43 GMT 2024","Thu Apr 18 09:25:33 GMT 2024","50035","chromium","","QA Automation > Calculator's Landing Page","","","To click on Old Vs New Calculator and assert response",""
"passed","Thu Apr 18 09:25:39 GMT 2024","Thu Apr 18 09:25:44 GMT 2024","5041","chromium","","QA Automation > Calculator's Landing Page","","","To click on Increasing Contribution and assert response",""
"passed","Thu Apr 18 09:24:00 GMT 2024","Thu Apr 18 09:24:04 GMT 2024","3815","chromium","","QA Automation > Homepage","","","Click on tax planning and assert response",""
